"","system","player_name","playerid","ip","w","er","h","bb","sv","so","g","gs","team","whip","era"
"6118","steamerr","Osiel Rodriguez","sa3009991",1,0.0442,0.60151,1.0358,0.5977,0,0.7604,1,0,"NYY",1.6335,5.41359
"6119","steamerr","Nick Pogue","sa3020379",1,0.0384,0.64025,1.1014,0.5748,0,0.6162,1,0,"WSN",1.6762,5.76225
"6120","steamerr","Ben Thompson","sa3022873",1,0.0391,0.64089,1.0301,0.7215,0,0.8039,1,0,"LAA",1.7516,5.76801
"6121","steamerr","Chris Mauloni","sa3014977",1,0.0405,0.63159,1.0756,0.6132,0,0.6817,1,0,NA,1.6888,5.68431
"6122","steamerr","Keegan Collett","sa3011192",1,0.0406,0.62737,1.0107,0.769,0,0.8106,1,0,NA,1.7797,5.64633
"6123","steamerr","Anthony Arguelles","sa3023266",1,0.0384,0.63797,1.0711,0.7135,0,0.671,1,0,"WSN",1.7846,5.74173
"6124","steamerr","Thomas Girard","sa3015011",1,0.0403,0.63439,1.0937,0.6426,0,0.6528,1,0,NA,1.7363,5.70951
"6125","steamerr","Mark Simon","sa3004993",1,0.0401,0.64201,1.1103,0.5843,0,0.6454,1,0,NA,1.6946,5.77809
"6126","steamerr","Connor Schultz","sa3024948",1,0.0401,0.65535,1.133,0.5808,0,0.6253,0.7551,0.0521,"CHC",1.7138,5.89815
"6127","steamerr","Luis Rodriguez","sa3021816",1,0.0434,0.64612,1.129,0.5641,0,0.6088,0.516,0.103,"HOU",1.6931,5.81508
"6128","steamerr","Andrew Dalquist","sa3011841",1,0.0376,0.61902,1.0363,0.6042,0,0.7407,1,0,"CHW",1.6405,5.57118
"6129","steamerr","Zack Qin","sa3021986",1,0.0428,0.60276,1.0574,0.6705,0,0.6424,0.5819,0.0889,"SDP",1.7279,5.42484
"6130","steamerr","Matthew McMillan","sa3017279",1,0.0403,0.63611,1.0917,0.6489,0,0.6597,1,0,NA,1.7406,5.72499
"6131","steamerr","Adam Smith","sa3017147",1,0.0409,0.65927,1.1223,0.5928,0,0.6005,1,0,"BOS",1.7151,5.93343
"6132","steamerr","Jorge Ramos","sa3009524",1,0.0402,0.63729,1.097,0.6396,0,0.6525,1,0,NA,1.7366,5.73561
"6133","steamerr","Erick Julio","sa828333",1,0.04,0.63933,1.1011,0.6482,0,0.6496,0.8672,0.0282,NA,1.7493,5.75397
"6134","steamerr","Andrew Bellatti","10657",3.9877,0.1847,2.08822,3.7709,1.9368,0,3.6359,3.9877,0,"PHI",1.43132632846001,4.71298743636683
"6135","steamerr","Deivy Cruz","sa3016013",1,0.043,0.61524,1.0435,0.7083,0,0.7352,1,0,"BAL",1.7518,5.53716
"6136","steamerr","Johnny Ray","sa3017273",1,0.0406,0.62882,1.0083,0.7768,0,0.8156,1,0,NA,1.7851,5.65938
"6137","steamerr","Alex Martinez","sa3015284",1,0.039,0.63812,1.0729,0.6981,0,0.6934,1,0,"LAA",1.771,5.74308
"6138","steamerr","Anyelo Ovando","sa3015996",1,0.0401,0.60085,1.0111,0.689,0,0.7488,1,0,"SEA",1.7001,5.40765
"6139","steamerr","Kumar Nambiar","sa3010666",1,0.0394,0.60943,1.0765,0.5732,0,0.573,0.9019,0.0209,NA,1.6497,5.48487
"6140","steamerr","Robinson Hernandez","sa3005879",1,0.0403,0.63533,1.1169,0.5053,0,0.6001,0.6603,0.0723,NA,1.6222,5.71797
"6141","steamerr","Matt Wyatt","sa3020832",1,0.0393,0.61443,1.0636,0.699,0,0.659,1,0,"TBR",1.7626,5.52987
"6142","steamerr","Nolan Martinez","sa917988",1,0.0401,0.64004,1.1328,0.5727,0,0.5799,0.7708,0.0488,NA,1.7055,5.76036
"6143","steamerr","Maceo Campbell","sa3016797",1,0.0404,0.63444,1.0551,0.6993,0,0.7309,1,0,NA,1.7544,5.70996
"6144","steamerr","Kyle Gruller","sa3015387",1,0.0404,0.63361,1.0393,0.6965,0,0.761,1,0,NA,1.7358,5.70249
"6145","steamerr","Jeferson Figueroa","sa3016811",1,0.0398,0.62635,1.0375,0.6037,0,0.7452,0.7856,0.0456,"MIL",1.6412,5.63715
"6146","steamerr","Bryant Salgado","sa3017364",1,0.0404,0.63404,1.0893,0.6062,0,0.6535,1,0,NA,1.6955,5.70636
"6147","steamerr","Augusto Calderon","sa3006406",1,0.0403,0.64074,1.1122,0.6242,0,0.5852,0.8747,0.0267,"STL",1.7364,5.76666
"6148","steamerr","Luis Torres","sa3018320",1,0.0413,0.61484,1.0532,0.7048,0,0.7158,0.8623,0.0293,"TOR",1.758,5.53356
"6149","steamerr","Joan Valdez","sa3003013",1,0.0403,0.63465,1.0605,0.6591,0,0.7146,0.8969,0.0219,NA,1.7196,5.71185
"6150","steamerr","Jean Correa","sa3008477",1,0.0402,0.63859,1.1049,0.6301,0,0.6362,1,0,NA,1.735,5.74731
"6151","steamerr","Kevin Miranda","sa3020757",1,0.0403,0.63761,1.1778,0.4151,0,0.5028,0.5448,0.0968,"TOR",1.5929,5.73849
"6152","steamerr","Ty Madrigal","sa3014800",1,0.038,0.60069,1.0598,0.6759,0,0.6436,1,0,NA,1.7357,5.40621
"6153","steamerr","Yeremin Lara","sa917804",1,0.0403,0.63788,1.095,0.6173,0,0.6526,1,0,NA,1.7123,5.74092
"6154","steamerr","Carlos Rey","sa3022732",1,0.0413,0.64552,1.0303,0.8622,0,0.806,1,0,"ARI",1.8925,5.80968
"6155","steamerr","Xavier Ruiz","sa3019717",1,0.0412,0.60981,1.0718,0.6542,0,0.6055,1,0,"SDP",1.726,5.48829
"6156","steamerr","Dikember Sanchez","sa3016033",1,0.04,0.62485,1.0827,0.7019,0,0.6417,1,0,"MIL",1.7846,5.62365
"6157","steamerr","Marrick Crouse","sa3011591",1,0.04,0.64337,1.1036,0.6261,0,0.6527,1,0,NA,1.7297,5.79033
"6158","steamerr","Carlos Lomeli","sa3018108",1,0.0401,0.63893,1.1331,0.5896,0,0.5705,0.8623,0.0293,NA,1.7227,5.75037
"6159","steamerr","Wilkelma Castillo","sa3008487",1,0.0381,0.62261,1.07,0.547,0,0.6709,0.5984,0.0854,"SFG",1.617,5.60349
"6160","steamerr","Jake Pfennigs","sa3020380",1,0.0386,0.63142,1.0542,0.707,0,0.674,1,0,"OAK",1.7612,5.68278
"6161","steamerr","Dalton Fowler","sa3023125",1,0.0397,0.60399,1.0365,0.7482,0,0.7032,0.8747,0.0267,"TBR",1.7847,5.43591
"6162","steamerr","Preston Johnson","sa3020565",1,0.0427,0.64614,1.065,0.637,0,0.7554,0.5415,0.0975,"BAL",1.702,5.81526
"6163","steamerr","Yasel Santana","sa3005075",1,0.0405,0.66922,1.1261,0.6517,0,0.6143,1,0,NA,1.7778,6.02298
"6164","steamerr","Davis Schwab","sa3010651",1,0.0408,0.61866,1.0656,0.7357,0,0.673,1,0,NA,1.8013,5.56794
"6165","steamerr","Brock Bell","sa3011571",1,0.0401,0.64744,1.1553,0.4549,0,0.5873,1,0,"CIN",1.6102,5.82696
"6166","steamerr","Victor Simeon","sa3011677",1,0.0413,0.62409,1.0394,0.6969,0,0.7492,1,0,"TEX",1.7363,5.61681
"6167","steamerr","Yovannki Pascual","sa3022006",1,0.0427,0.60779,1.0752,0.6338,0,0.6048,0.5086,0.1046,"SDP",1.709,5.47011
"6168","steamerr","Drew Irvine","sa3019642",1,0.0401,0.64054,1.0844,0.6758,0,0.6783,1,0,NA,1.7602,5.76486
"6169","steamerr","Jake Schrand","sa3016938",1,0.0371,0.66262,1.1412,0.5608,0,0.6064,0.845,0.033,"MIA",1.702,5.96358
"6170","steamerr","Alex Nolan","sa3010267",1,0.0401,0.64282,1.1329,0.5358,0,0.5846,1,0,NA,1.6687,5.78538
"6171","steamerr","Adam Scoggins","sa3017845",1,0.0407,0.62392,1.06,0.719,0,0.6995,1,0,NA,1.779,5.61528
"6172","steamerr","Jeremy Molero","sa3006110",1,0.0429,0.62814,0.9804,0.7663,0,0.8585,1,0,"HOU",1.7467,5.65326
"6173","steamerr","Dennis Boatman","sa3017778",1,0.04,0.64559,1.082,0.6873,0,0.7166,1,0,"CIN",1.7693,5.81031
"6174","steamerr","Luke Boyd","sa3016904",1,0.0399,0.64693,1.1146,0.5928,0,0.6344,1,0,NA,1.7074,5.82237
"6175","steamerr","Bobby Ay","sa3011535",1,0.0402,0.67542,1.1175,0.7412,0,0.6723,1,0,"ARI",1.8587,6.07878
"6176","steamerr","Braian Salazar","sa3019741",1,0.0427,0.6079,1.0402,0.6811,0,0.6813,0.5259,0.1009,"SDP",1.7213,5.4711
"6177","steamerr","Shane Telfer","sa3022736",1,0.0406,0.66661,1.1241,0.6887,0,0.6471,1,0,"ARI",1.8128,5.99949
"6178","steamerr","Denny Roman","sa3007608",1,0.0393,0.63158,1.0959,0.6585,0,0.6228,1,0,NA,1.7544,5.68422
"6179","steamerr","Brody Jessee","sa3020447",1,0.0401,0.64447,1.0871,0.5954,0,0.704,1,0,"CIN",1.6825,5.80023
"6180","steamerr","Hayes Heinecke","sa3017819",1,0.0407,0.62694,1.0793,0.705,0,0.6637,0.8524,0.0314,NA,1.7843,5.64246
"6181","steamerr","Duilio Ochoa","sa904550",1,0.041,0.61669,1.0496,0.6859,0,0.6684,1,0,NA,1.7355,5.55021
"6182","steamerr","Jonathan Petit","sa3016842",1,0.0398,0.63943,1.1134,0.5709,0,0.6022,0.7518,0.0528,NA,1.6843,5.75487
"6183","steamerr","Michael Valera","sa3011862",1,0.0401,0.63857,1.0872,0.7029,0,0.6619,1,0,NA,1.7901,5.74713
"6184","steamerr","Elijah Birdsong","sa3020377",1,0.039,0.63648,1.137,0.6765,0,0.5325,1,0,"PIT",1.8135,5.72832
"6185","steamerr","Irving Cota","sa3022108",1,0.0422,0.61793,1.0646,0.6038,0,0.6798,0.765,0.05,"NYM",1.6684,5.56137
"6186","steamerr","Mason Feole","sa3015056",1,0.0407,0.62367,1.0462,0.7511,0,0.7272,1,0,NA,1.7973,5.61303
"6187","steamerr","Jacob Coats","sa3018150",1,0.0401,0.64301,1.0683,0.6804,0,0.7163,1,0,NA,1.7487,5.78709
"6188","steamerr","Jose Aquino","sa3011364",1,0.0407,0.62273,1.0549,0.7502,0,0.7044,1,0,NA,1.8051,5.60457
"6189","steamerr","Caswell Smith","sa3020955",1,0.0401,0.68111,1.1234,0.7348,0,0.6757,1,0,"ARI",1.8582,6.12999
"6190","steamerr","Trevor Kelley","18454",3.7531,0.1679,1.84836,3.6616,1.4577,0,3.1106,3.7531,0,"SEA",1.36401907756255,4.43239988276358
"6191","steamerr","Bailey Reid","sa3014867",1,0.0403,0.63479,1.0464,0.7426,0,0.7375,1,0,NA,1.789,5.71311
"6192","steamerr","Edison Suriel","sa917807",1,0.0385,0.63609,1.1085,0.7321,0,0.6138,1,0,NA,1.8406,5.72481
"6193","steamerr","Gabriel Jaramillo","sa3008559",1,0.0403,0.6375,1.0781,0.6084,0,0.6742,1,0,NA,1.6865,5.7375
"6194","steamerr","Nelfri Contreras","sa3002809",1,0.0408,0.61807,1.1017,0.7249,0,0.5918,1,0,NA,1.8266,5.56263
"6195","steamerr","Igor Januario","sa3006638",1,0.04,0.64141,1.1066,0.6516,0,0.6273,1,0,NA,1.7582,5.77269
"6196","steamerr","Cam Tullar","sa3022415",1,0.0405,0.62618,1.0879,0.6563,0,0.6337,0.8582,0.0302,NA,1.7442,5.63562
"6197","steamerr","Rolando Gutierrez","sa3018372",1,0.0405,0.63036,1.1234,0.6511,0,0.5742,0.7403,0.0553,NA,1.7745,5.67324
"6198","steamerr","Mason Ronan","sa3020318",1,0.0408,0.61947,1.0311,0.7825,0,0.7464,1,0,NA,1.8136,5.57523
"6199","steamerr","Sergio Morillo","sa3005196",1,0.0404,0.63275,1.0472,0.7325,0,0.7238,1,0,NA,1.7797,5.69475
"6200","steamerr","Connor Brogdon","21205",5.1111,0.25,2.61272,4.988,1.9501,0,4.7863,5.1111,0,"LAD",1.35745729882021,4.60066913188942
"6201","steamerr","Neraldo Catalina","sa1172730",1,0.0404,0.62651,1.054,0.8111,0,0.6993,1,0,NA,1.8651,5.63859
"6202","steamerr","Cleiber Maldonado","sa3016846",1,0.0405,0.64039,1.1051,0.7059,0,0.6216,0.8334,0.0354,"MIN",1.811,5.76351
"6203","steamerr","Jason Reynolds","sa3010577",1,0.041,0.61782,1.0586,0.6146,0,0.6473,1,0,NA,1.6732,5.56038
"6204","steamerr","Benjamin Dum","sa3011795",1,0.0403,0.6402,1.1048,0.5276,0,0.6275,1,0,NA,1.6324,5.7618
"6205","steamerr","Tyler Dyson","sa3011432",1,0.0401,0.64346,1.0681,0.6654,0,0.7136,1,0,NA,1.7335,5.79114
"6206","steamerr","Tyler Ahearn","sa3017747",1,0.0401,0.64066,1.1157,0.6044,0,0.6004,1,0,NA,1.7201,5.76594
"6207","steamerr","Yoilan Quinonez","sa3004769",1,0.04,0.645,1.1031,0.6336,0,0.6425,1,0,NA,1.7367,5.805
"6208","steamerr","Oscar Tovar","sa873186",1,0.0399,0.64545,1.1239,0.6536,0,0.6003,1,0,NA,1.7775,5.80905
"6209","steamerr","Camilo Hernandez","sa3018899",1,0.0384,0.63549,1.11,0.674,0,0.5545,1,0,"OAK",1.784,5.71941
"6210","steamerr","Angel Cuenca","sa3006414",1,0.0403,0.64752,1.1341,0.5595,0,0.5433,1,0,"STL",1.6936,5.82768
"6211","steamerr","Franklin Sanchez","sa3015157",1,0.0381,0.64818,1.0749,0.7849,0,0.6958,1,0,"MIA",1.8598,5.83362
"6212","steamerr","Nathan Karaffa","sa3021466",1,0.0413,0.64547,1.0954,0.6497,0,0.631,1,0,"PHI",1.7451,5.80923
"6213","steamerr","Pedro González","sa3002617",1,0.0399,0.64273,1.1719,0.5869,0,0.4856,1,0,NA,1.7588,5.78457
"6214","steamerr","Bubba Hall","sa3020403",1,0.0383,0.64545,1.1018,0.5576,0,0.6045,1,0,"WSN",1.6594,5.80905
"6215","steamerr","Greg Veliz","sa1054455",1,0.0386,0.6563,1.0932,0.6261,0,0.693,1,0,NA,1.7193,5.9067
"6216","steamerr","Sam Jacobsak","sa3015359",1,0.0396,0.65003,1.1081,0.5776,0,0.6417,0.6133,0.0823,NA,1.6857,5.85027
"6217","steamerr","Easton Sikorski","sa3020250",1,0.0393,0.65113,1.1229,0.612,0,0.6332,0.8417,0.0337,"CIN",1.7349,5.86017
"6218","steamerr","Matthew Peguero","sa3003164",1,0.0394,0.6526,1.1143,0.5843,0,0.6412,0.7609,0.0509,NA,1.6986,5.8734
"6219","steamerr","Rafael Ohashi","sa3015040",1,0.0399,0.63779,1.0925,0.6045,0,0.6306,0.8475,0.0325,NA,1.697,5.74011
"6220","steamerr","Graham Osman","sa3023063",1,0.0402,0.63207,1.0916,0.739,0,0.6619,0.8211,0.0381,"CIN",1.8306,5.68863
"6221","steamerr","Matt Mikulski","sa3017874",1,0.0391,0.60938,1.0539,0.6347,0,0.6706,1,0,"SFG",1.6886,5.48442
"6222","steamerr","Andrew Shaps","sa3008430",1,0.0407,0.62238,1.07,0.7438,0,0.6639,1,0,NA,1.8138,5.60142
"6223","steamerr","Matthew Swain","sa1170357",1,0.0402,0.64165,1.0873,0.5995,0,0.659,1,0,NA,1.6868,5.77485
"6224","steamerr","Elijah Pleasants","sa3024979",1,0.0379,0.6326,1.1071,0.6597,0,0.616,0.765,0.05,"SFG",1.7668,5.6934
"6225","steamerr","Eiker Huizi","sa3007842",1,0.0384,0.6257,1.0913,0.7064,0,0.6121,1,0,"DET",1.7977,5.6313
"6226","steamerr","Magdiel Cotto","sa3023251",1,0.0394,0.62442,1.0955,0.7556,0,0.6009,1,0,"PIT",1.8511,5.61978
"6227","steamerr","Will Tribucher","sa3007720",1,0.0372,0.69251,1.1794,0.6014,0,0.6725,0.8202,0.0382,NA,1.7808,6.23259
"6228","steamerr","Yaifer Perdomo","sa3009484",1,0.0406,0.62801,1.0354,0.7431,0,0.7494,1,0,NA,1.7785,5.65209
"6229","steamerr","Alexander Alberto","sa3015986",1,0.0391,0.62108,1.0615,0.7372,0,0.6613,1,0,"TBR",1.7987,5.58972
"6230","steamerr","Franyelson Rodriguez","sa3015456",1,0.0398,0.64911,1.1577,0.5533,0,0.5331,1,0,NA,1.711,5.84199
"6231","steamerr","Blake Pivaroff","sa3023080",1,0.0369,0.64833,1.1304,0.5629,0,0.5946,0.6075,0.0835,"DET",1.6933,5.83497
"6232","steamerr","Reibyn Corona","sa3009521",1,0.0399,0.65759,1.1172,0.6272,0,0.6684,1,0,"ATL",1.7444,5.91831
"6233","steamerr","Nate Tellier","sa3015288",1,0.0403,0.63653,1.0447,0.7101,0,0.728,1,0,NA,1.7548,5.72877
"6234","steamerr","Junior William","sa3016072",1,0.039,0.62393,1.0549,0.7278,0,0.6801,1,0,"TBR",1.7827,5.61537
"6235","steamerr","Gio Arriera","sa3004465",1,0.04,0.64373,1.09,0.6329,0,0.6555,1,0,NA,1.7229,5.79357
"6236","steamerr","Rickey Ramirez","sa3004644",1,0.0417,0.65265,1.1375,0.6168,0,0.6042,1,0,NA,1.7543,5.87385
"6237","steamerr","Jake Fitzgibbons","sa3022796",1,0.0406,0.66607,1.0782,0.8123,0,0.736,1,0,"ARI",1.8905,5.99463
"6238","steamerr","Trey Dillard","sa3023309",1,0.0411,0.64843,1.0635,0.7147,0,0.7009,0.8887,0.0237,"PHI",1.7782,5.83587
"6239","steamerr","Isaiah Carranza","sa3015001",1,0.0368,0.63702,1.0949,0.5953,0,0.6445,1,0,"CHW",1.6902,5.73318
"6240","steamerr","Franck De La Rosa","sa3015964",1,0.0377,0.63818,1.0516,0.6931,0,0.671,0.6825,0.0675,"OAK",1.7447,5.74362
"6241","steamerr","Joey Matulovich","sa3008274",1,0.0401,0.647,1.0832,0.5482,0,0.6874,1,0,NA,1.6314,5.823
"6242","steamerr","Irv Carter","sa3019239",1,0.0405,0.63275,1.0642,0.6255,0,0.6939,1,0,"TOR",1.6897,5.69475
"6243","steamerr","Cole Hillier","sa3023232",1,0.0383,0.62883,1.0979,0.6476,0,0.6169,1,0,"SFG",1.7455,5.65947
"6244","steamerr","Alex Valdez","sa3005432",1,0.0399,0.64576,1.1074,0.6631,0,0.6229,1,0,NA,1.7705,5.81184
"6245","steamerr","Jake Gilbert","sa1172846",1,0.0398,0.64982,1.1026,0.6587,0,0.6651,1,0,"CIN",1.7613,5.84838
"6246","steamerr","Dominic Freeberger","sa3023418",1,0.0417,0.65545,1.0951,0.6407,0,0.7028,1,0,"BAL",1.7358,5.89905
"6247","steamerr","Tyler Wehrle","sa3019961",1,0.0397,0.63676,1.1138,0.5384,0,0.5886,1,0,"MIL",1.6522,5.73084
"6248","steamerr","Jose Romero","sa3015483",1,0.0406,0.6431,1.0518,0.7592,0,0.7214,1,0,"CHC",1.811,5.7879
"6249","steamerr","James Acuna","sa3014969",1,0.0395,0.64689,1.0971,0.6634,0,0.6437,0.7708,0.0488,NA,1.7605,5.82201
"6250","steamerr","Quinton Martinez","sa3020109",1,0.0403,0.63026,1.1063,0.6531,0,0.5904,0.8771,0.0261,NA,1.7594,5.67234
"6251","steamerr","Alix Hernandez","sa3021479",1,0.0378,0.63269,1.0621,0.6873,0,0.7046,0.8186,0.0386,"SFG",1.7494,5.69421
"6252","steamerr","Hugo Villalobos","sa3008729",1,0.0394,0.65295,1.1232,0.6159,0,0.6063,0.5877,0.0877,NA,1.7391,5.87655
"6253","steamerr","Eligio Paredes","sa3019129",1,0.04,0.64616,1.0678,0.6925,0,0.7077,1,0,NA,1.7603,5.81544
"6254","steamerr","Sal Biasi","sa3004091",1,0.0399,0.65042,1.0919,0.6282,0,0.6709,1,0,NA,1.7201,5.85378
"6255","steamerr","Edwar Polimir","sa3017552",1,0.0405,0.63578,1.0848,0.7107,0,0.6551,0.6017,0.0847,NA,1.7955,5.72202
"6256","steamerr","Walki Lezan","sa3015979",1,0.0399,0.64734,1.0838,0.6669,0,0.6763,1,0,NA,1.7507,5.82606
"6257","steamerr","Dionys Rodriguez","sa3005877",1,0.0409,0.63471,1.0681,0.5534,0,0.626,1,0,"STL",1.6215,5.71239
"6258","steamerr","Dylan Simmons","sa3023468",1,0.0397,0.65743,1.1043,0.6298,0,0.6884,1,0,"CIN",1.7341,5.91687
"6259","steamerr","Oliver Roque","sa3015465",1,0.0394,0.65345,1.1273,0.6216,0,0.5977,0.61,0.083,NA,1.7489,5.88105
"6260","steamerr","Alexis Liebano","sa3019885",1,0.0401,0.68134,1.1185,0.7355,0,0.6625,1,0,"ARI",1.854,6.13206
"6261","steamerr","Henry Gomez","sa3009993",1,0.0402,0.64562,1.1659,0.6031,0,0.4545,1,0,"STL",1.769,5.81058
"6262","steamerr","Andricson Salvador","sa3010266",1,0.0404,0.6329,1.076,0.7229,0,0.6695,1,0,NA,1.7989,5.6961
"6263","steamerr","Adrian Del Moral","sa3006816",1,0.0399,0.68487,1.1644,0.6722,0,0.5762,1,0,NA,1.8366,6.16383
"6264","steamerr","Davison Palermo","sa3020480",1,0.0376,0.70805,1.2115,0.594,0,0.6241,1,0,"COL",1.8055,6.37245
"6265","steamerr","Luis Barroso","sa3005697",1,0.0395,0.65276,1.1558,0.4923,0,0.5465,0.8499,0.0319,NA,1.6481,5.87484
"6266","steamerr","Merrick Baldo","sa3022957",1,0.038,0.6505,1.0892,0.667,0,0.6276,1,0,"WSN",1.7562,5.8545
"6267","steamerr","Sam Thoresen","sa3014920",1,0.0404,0.64902,1.041,0.7929,0,0.7621,1,0,"CHC",1.8339,5.84118
"6268","steamerr","Josh Bortka","sa3020596",1,0.0414,0.64421,1.042,0.715,0,0.7256,1,0,"PHI",1.757,5.79789
"6269","steamerr","Yimi Presinal","sa3019169",1,0.0394,0.66894,1.1369,0.7198,0,0.5766,1,0,"KCR",1.8567,6.02046
"6270","steamerr","Palmer Wenzel","sa3018095",1,0.0398,0.64942,1.1118,0.6659,0,0.62,1,0,NA,1.7777,5.84478
"6271","steamerr","Estarlin Rodriguez","sa3004871",1,0.04,0.64303,1.1174,0.6359,0,0.5843,1,0,NA,1.7533,5.78727
"6272","steamerr","Abel Adames","sa917912",1,0.0397,0.65144,1.1029,0.5504,0,0.6498,0.8912,0.0232,NA,1.6533,5.86296
"6273","steamerr","Leudeny Pineda","sa3007998",1,0.0395,0.6538,1.1061,0.5982,0,0.646,0.8623,0.0293,NA,1.7043,5.8842
"6274","steamerr","CJ Weins","sa3023221",1,0.038,0.63895,1.0601,0.7291,0,0.7064,1,0,"DET",1.7892,5.75055
"6275","steamerr","Harry Rutkowski","sa3017067",1,0.0409,0.61819,1.0774,0.7097,0,0.6343,1,0,NA,1.7871,5.56371
"6276","steamerr","Andy Rodriguez","sa3017620",1,0.0387,0.63294,1.0719,0.6984,0,0.6601,1,0,"TBR",1.7703,5.69646
"6277","steamerr","Carlos Alejo","sa919033",1,0.0429,0.65627,1.1073,0.6707,0,0.6846,1,0,"LAD",1.778,5.90643
"6278","steamerr","Cole Duensing","sa918090",1,0.0399,0.65066,1.0936,0.5797,0,0.6632,1,0,NA,1.6733,5.85594
"6279","steamerr","Liam Jenkins","sa3007458",1,0.04,0.6428,1.062,0.7324,0,0.7001,1,0,NA,1.7944,5.7852
"6280","steamerr","Ben Thompson","sa3011872",1,0.0396,0.65434,1.115,0.6552,0,0.6258,1,0,NA,1.7702,5.88906
"6281","steamerr","Jackson Leath","sa3018239",1,0.0397,0.65453,1.1013,0.631,0,0.6552,1,0,NA,1.7323,5.89077
"6282","steamerr","Eric Mendez","sa3005433",1,0.0401,0.64329,1.0887,0.6175,0,0.641,1,0,NA,1.7062,5.78961
"6283","steamerr","Anthony Zimmerman","sa1171993",1,0.0397,0.65272,1.0873,0.6714,0,0.6782,1,0,NA,1.7587,5.87448
"6284","steamerr","Tom Sutera","sa3008478",1,0.0387,0.66655,1.1706,0.489,0,0.5532,0.591,0.087,NA,1.6596,5.99895
"6285","steamerr","Manuel Silva","sa917865",1,0.0421,0.6395,1.0803,0.6219,0,0.6393,0.6949,0.0649,"PHI",1.7022,5.7555
"6286","steamerr","Leonard Garcia","sa3015156",1,0.0383,0.64469,1.0949,0.6159,0,0.6431,0.8417,0.0337,"LAA",1.7108,5.80221
"6287","steamerr","Cade Austin","sa3023372",1,0.0442,0.61864,1.0817,0.5938,0,0.6667,0.8351,0.0351,"NYY",1.6755,5.56776
"6288","steamerr","Yunior Thibo","sa3015217",1,0.0397,0.64937,1.1331,0.6551,0,0.5678,1,0,NA,1.7882,5.84433
"6289","steamerr","Yaqui Rivera","sa3015504",1,0.042,0.64703,1.0721,0.6552,0,0.7069,1,0,"BAL",1.7273,5.82327
"6290","steamerr","Jaydenn Estanista","sa3016230",1,0.0415,0.64341,1.0243,0.7339,0,0.751,1,0,"PHI",1.7582,5.79069
"6291","steamerr","César Álvarez","sa3015418",1,0.0398,0.64905,1.0909,0.7006,0,0.6549,1,0,NA,1.7915,5.84145
"6292","steamerr","Donye Evans","sa3023037",1,0.0375,0.6457,1.095,0.6826,0,0.6442,0.8714,0.0274,"DET",1.7776,5.8113
"6293","steamerr","Cobi Johnson","sa3006693",1,0.0394,0.65242,1.1062,0.6369,0,0.6525,0.6924,0.0654,NA,1.7431,5.87178
"6294","steamerr","Spencer Mraz","sa3010574",1,0.0399,0.64709,1.0755,0.6824,0,0.6787,1,0,NA,1.7579,5.82381
"6295","steamerr","Anthony Solometo","sa3018259",5.8642,0.2655,2.82925,5.9084,2.6504,0,4.5339,5.8642,0,"PIT",1.45950001705262,4.34215238225163
"6296","steamerr","Audry Lugo","sa3008710",1,0.0397,0.65184,1.1103,0.6554,0,0.6218,1,0,NA,1.7657,5.86656
"6297","steamerr","Chay Yeager","sa3023254",1,0.0399,0.64517,1.1279,0.632,0,0.5842,1,0,"TOR",1.7599,5.80653
"6298","steamerr","Victor Lopez","sa3009636",1,0.0411,0.65224,1.0951,0.6197,0,0.629,1,0,NA,1.7148,5.87016
"6299","steamerr","Aneudy Cortorreal","sa3009242",1,0.04,0.64209,1.0265,0.7993,0,0.7714,1,0,NA,1.8258,5.77881
"6300","steamerr","Fernando Lozano","sa3008585",1,0.041,0.656,1.1322,0.5968,0,0.558,0.7246,0.0586,NA,1.729,5.904
"6301","steamerr","Wellington Diaz","sa3004579",1,0.0397,0.65257,1.0832,0.6807,0,0.6812,1,0,NA,1.7639,5.87313
"6302","steamerr","Ricky Vanasco","23391",10.6667,0.4795,5.00626,10.0496,5.1688,0,9.8052,10.6667,0,"DET",1.42672054149831,4.22401867494164
"6303","steamerr","Jose Rodulfo","sa3002961",1,0.0397,0.65434,1.1022,0.6343,0,0.6445,1,0,NA,1.7365,5.88906
"6304","steamerr","Miguel Suero","sa3006066",1,0.0396,0.65192,1.1476,0.6308,0,0.5386,1,0,NA,1.7784,5.86728
"6305","steamerr","Ulices Campos","sa3015997",1,0.0379,0.64262,1.1253,0.6052,0,0.5651,1,0,"DET",1.7305,5.78358
"6306","steamerr","Tyler Garbee","sa1170086",1,0.0397,0.65471,1.0887,0.6622,0,0.6735,1,0,NA,1.7509,5.89239
"6307","steamerr","Christian Vann","sa3007812",1,0.0403,0.63414,1.0672,0.7436,0,0.6758,1,0,NA,1.8108,5.70726
"6308","steamerr","Riskiel Tineo","sa3018375",1,0.0374,0.66975,1.1722,0.6257,0,0.519,1,0,"MIA",1.7979,6.02775
"6309","steamerr","Erick Pinales","sa3007963",1,0.0382,0.63189,1.0462,0.7675,0,0.7012,1,0,"DET",1.8137,5.68701
"6310","steamerr","Oliver Mateo","sa3005451",1,0.0388,0.64489,1.0123,0.8265,0,0.7907,1,0,NA,1.8388,5.80401
"6311","steamerr","Erick Rodriguez","sa3015155",1,0.0379,0.64158,1.116,0.6389,0,0.5802,1,0,"DET",1.7549,5.77422
